Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);RxQual;RxLev;Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/11/2010 12:13:24.234;10.23287;36.83455;26;66202;1;666;2167.6;CELL_FACH;605;1;10011;-76.75;5;;86.54;;64;493;-1.45;-75.34;-6.84;493;-10.58;493;-14.17;493;-14.19;493;-14.22;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.64;0.32;0.71;0.35
 08/11/2010 12:13:25.235;10.23284;36.83461;26;66202;1;666;2162.6;CELL_FACH;605;1;10011;-73.92;5;;;;64;493;-3.82;-75.91;-12.28;493;-16.18;493;-17.73;493;-18.65;493;-24.98;;WCDMA;;;;;;;;0;;;1.01;;0;0;0;0;0.32;0.32;0.36;0.35
 08/11/2010 12:13:26.247;10.23281;36.83468;28;66202;1;666;2167.6;CELL_FACH;605;1;10011;-73.17;5;;100;;64;493;-2.39;-76.68;-4.42;493;-8.29;493;-10.4;493;-12;493;-15.4;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.32;0.32;0.35;0.35
 08/11/2010 12:13:27.254;10.23278;36.83475;29;66202;1;666;2167.6;CELL_FACH;605;1;10011;-78.08;5;;;;64;493;-2.14;-80.04;-4.47;493;-7.63;493;-10.86;493;-12.35;493;-13.73;;WCDMA;;;;;;;;0;;;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:28.270;10.23275;36.83482;29;66202;1;666;2167.6;CELL_FACH;605;1;10011;-77.67;5;;100;;64;493;-1.53;-79.94;-4.16;493;-5.38;493;-12.8;493;-13.95;493;-30.1;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:29.274;10.23272;36.83489;30;66202;1;666;2167.6;CELL_FACH;605;1;10011;-77.58;5;;;;64;493;-2.29;-78.65;-10.21;493;-13.74;493;-15.53;493;-16.18;493;-31.04;;WCDMA;;;;;;;;0;;;1.01;;0;0;0;0;0.48;0.48;0.53;0.54
 08/11/2010 12:13:30.274;10.23268;36.83496;30;66202;1;666;2167.6;CELL_FACH;605;1;10011;-78.08;5;;100;;64;493;-2.33;-79.56;-3.41;493;-8.33;493;-8.81;493;-9.93;493;-13.15;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:31.274;10.23265;36.83504;31;66202;1;666;2167.6;CELL_FACH;605;1;10011;-75.5;5;;;;64;493;-2.28;-78.85;-4.9;493;-8.16;493;-8.74;493;-14.4;493;-29.33;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:13:32.275;10.23262;36.83511;31;66202;1;666;2167.6;CELL_FACH;605;1;10011;-72.17;5;;100;;64;493;-0.61;-74.56;-4.41;493;-7.66;493;-9.29;493;-13.33;493;-15.88;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:33.306;10.23259;36.83518;31;66202;1;666;2167.6;CELL_FACH;605;1;10011;-70.25;5;;;;64;493;-0.55;-73.29;-2.81;493;-5.23;493;-6.59;493;-23.68;;;;WCDMA;;;;;;;;0;;;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:34.309;10.23255;36.83526;31;66202;1;666;2167.6;CELL_FACH;605;1;10011;-72.83;5;;100;;64;493;-1.74;-74.52;-3.94;493;-4.52;493;-12.98;493;-31.52;;;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:35.315;10.23252;36.83533;31;66202;1;666;2167.6;CELL_FACH;605;1;10011;-72.83;5;;;;64;493;-1.53;-74.57;-4.37;493;-7.93;493;-9.97;493;-10.17;493;-22.63;;WCDMA;;;;;;;;0;;;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:36.315;10.23248;36.8354;31;66202;1;666;2167.6;CELL_FACH;605;1;10011;-75.83;5;;100;;64;493;-1.46;-76.9;-5.92;493;-9.31;493;-10.77;493;-13.5;493;-20.34;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:37.316;10.23245;36.83548;31;66202;1;666;2167.6;CELL_FACH;605;1;10011;-75.42;5;;;;64;493;-1.97;-76.46;-5.57;493;-8.73;493;-9.06;493;-17.56;493;-27.74;;WCDMA;;;;;;;;0;;;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:38.330;10.23241;36.83555;30;66202;1;666;2167.6;CELL_FACH;605;1;10011;-75.42;5;;100;;64;493;-1.42;-76.6;-3.69;493;-7.09;493;-8.72;493;-10.2;493;-29.65;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:39.334;10.23238;36.83562;30;66202;1;666;2167.6;CELL_FACH;605;1;10011;-76.17;5;;;;64;493;-1.99;-76.06;-3.44;493;-5.65;493;-8.8;493;-13.95;493;-21.76;;WCDMA;;;;;;;;0;;;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:40.336;10.23235;36.83569;30;66202;1;666;2167.6;CELL_FACH;605;1;10011;-73.75;5;;100;;64;493;-1.05;-75.92;-3.33;493;-4.19;493;-13.19;493;-15.51;493;-23.11;;WCDMA;;;;;;;;2.02;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:41.349;10.23233;36.83574;21;66202;1;666;2167.6;CELL_FACH;605;1;10011;-72.58;5;;;;64;493;-2.07;-77.09;-4.3;493;-7.98;493;-8.25;493;-12.96;493;-19.33;;WCDMA;;;;;;;;0;;;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:42.355;10.23231;36.83579;16;66202;1;666;2167.6;CELL_FACH;605;1;10011;-77.25;5;;100;;64;493;-1.84;-76.26;-3.64;493;-5.06;493;-9.49;493;-21.26;493;-30.1;;WCDMA;;;;;;;;2.02;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:43.355;10.23231;36.83582;11;66202;1;666;2167.6;CELL_FACH;605;1;10011;-76.17;5;;;;64;493;-1.42;-74.68;-4.96;493;-7.74;493;-9.85;493;-13.28;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:44.361;10.23231;36.83584;8;66202;1;666;2167.6;CELL_FACH;605;1;10011;-75.08;5;;100;;64;493;-2.85;-78.57;-4.92;493;-5.32;493;-15.97;493;-25.62;;;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:45.369;10.23232;36.83586;8;66202;1;666;2167.6;CELL_FACH;605;1;10011;-76.17;5;;;;64;493;-2.6;-77.43;-5.1;493;-7.56;493;-9.97;493;-15.98;493;-21.15;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:46.374;10.23233;36.83588;8;66202;1;666;2167.6;CELL_FACH;605;1;10011;-71.92;5;;100;;64;493;-1.55;-75.66;-3.32;493;-5.76;493;-7.06;493;-26.86;493;-27.88;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:47.374;10.23234;36.8359;11;66202;1;666;2162.6;CELL_FACH;605;1;10011;-74.17;5;;;;64;493;-1.46;-75.82;-6.47;493;-8.66;493;-10.49;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:48.389;10.23238;36.83592;15;66202;1;666;2167.6;CELL_FACH;605;1;10011;-71.33;5;;100;;64;493;-2.65;-75.52;-7.4;493;-8.97;493;-12.63;493;-32.24;;;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:49.395;10.23242;36.83593;18;66202;1;666;2167.6;CELL_FACH;605;1;10011;-70.58;5;;;;64;493;-1.42;-73.61;-5.17;493;-8.33;493;-8.99;493;-15.31;493;-31.52;;WCDMA;;;;;;;;0;;;;Success;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:13:50.407;10.23248;36.83595;18;66202;1;666;2167.6;CELL_FACH;605;1;10011;-73;5;;100;;64;493;-2.29;-72.97;-5.94;493;-9.37;493;-10.15;493;-13.78;493;-30.75;;WCDMA;;;;;;;;1.78;;;;;;;;;;;;
 08/11/2010 12:13:51.858;10.23254;36.83597;21;66202;1;666;2167.6;Disconnected;605;1;10011;-73.33;5;;0;;128;493;-2.91;-72.33;-4.71;493;-9.52;493;-9.67;493;-11.65;493;-17.22;;WCDMA;;;;;;;;0.29;;0.29;;;;;;;;;;
 08/11/2010 12:13:52.976;10.23267;36.836;23;66202;1;666;2167.6;Disconnected;605;1;10011;-69.25;;;;;128;493;-6.32;-79.15;-2.82;493;-6.75;493;-6.85;493;-13.65;493;-15.64;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:13:53.983;10.23274;36.83602;22;66202;1;666;2167.6;Disconnected;605;1;10011;-67.5;;;;;128;493;-4.97;-73.97;-6.07;493;-9.74;493;-12.12;493;-12.3;493;-23.54;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:13:55.139;10.23281;36.83604;24;66202;1;666;2167.6;Disconnected;605;1;10011;-70.17;;;;;128;493;-8.6;-77.6;-9.29;493;-14.22;493;-14.73;493;-19.11;493;-19.66;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:13:56.139;10.2329;36.83607;27;66402;1;866;2167.6;Disconnected;605;1;10011;-67.08;;;33.33;;128;493;-6.66;-75.66;-5.35;354;-5.63;354;-17.32;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:13:57.139;10.23298;36.83609;28;66402;1;866;2167.6;Disconnected;605;1;10011;-71.5;;;;;;354;-6.38;-73.13;-3.56;354;-7.88;354;-8.8;354;-11.75;354;-16.49;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:13:58.143;10.23306;36.83612;29;66402;1;866;2167.6;Disconnected;605;1;10011;-61.08;;;100;;;354;-4.07;-70.82;-2.19;354;-6.38;354;-6.42;354;-11.82;354;-13;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:13:59.152;10.23315;36.83614;28;66402;1;866;2167.6;Disconnected;605;1;10011;-63.5;;;;;;354;-2.19;-63.61;-3.04;354;-7.59;354;-10.38;354;-10.41;354;-11.51;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:14:00.155;10.23323;36.83617;28;66402;1;866;2167.6;Disconnected;605;1;10011;-54.92;;;;;;354;-3.01;-64.42;-2.81;354;-6.65;354;-7.53;354;-10.58;354;-18.58;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:14:01.155;10.2333;36.83619;24;66402;1;866;2167.6;Disconnected;605;1;10011;-66.83;;;;;;354;-4.87;-71.21;-3.63;354;-8.83;354;-9.34;354;-10.59;354;-14.91;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:14:02.326;10.23337;36.8362;19;66402;1;866;2167.6;Disconnected;605;1;10011;-69.67;;;;;;354;-3.26;-64.26;-3.87;354;-8.21;354;-8.56;354;-14.59;354;-15.23;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:14:03.329;10.23342;36.8362;16;66402;1;866;2167.6;Disconnected;605;1;10011;-64.83;;;;;;354;-3.21;-64.21;-3.92;354;-7.91;354;-11.71;354;-11.8;354;-14.52;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:14:04.329;10.23347;36.83618;15;66402;1;866;2167.6;Disconnected;605;1;10011;-63.33;;;;;;354;-2.94;-63.94;-2.22;354;-5.92;354;-6.58;354;-12.4;354;-15.19;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:14:05.337;10.2335;36.83616;15;66402;1;866;2167.6;Connecting;605;1;10001;-63.75;5;;;;;354;-2;-70.43;-4.47;354;-7.96;354;-9.96;354;-12;354;-14.97;;WCDMA;;;;;;;;0;;;;Attempt;;;;;;;;
 08/11/2010 12:14:06.356;10.23353;36.83612;17;66402;1;866;2167.6;Connecting;605;1;10001;-66;;;;;;354;-1.85;-71.17;-3.16;354;-3.52;354;-17.55;354;-18.8;354;-24.91;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:14:07.373;10.23355;36.83608;21;66402;1;866;2167.6;CELL_DCH;605;1;10001;-73;5;9.27;100;256;256;354;-2.19;-71.09;-3.78;354;-5.51;354;-10.91;354;-15.58;354;-16.76;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:14:08.376;10.23357;36.83603;23;66402;1;866;2167.6;CELL_DCH;605;1;10001;-74.92;-22.22;8.13;;256;256;354;-2.25;-76.01;-3.63;354;-6.15;354;-9.42;354;-11.7;354;-24.33;;WCDMA;;;;;;;;2.16;;2.16;;;;;;;;;;
 08/11/2010 12:14:09.414;10.2336;36.83597;25;66402;1;866;2167.6;CELL_DCH;605;1;10001;-69.83;-18.85;9.25;0;256;256;354;-2.47;-75.13;-4.86;354;-5.51;354;-14.19;354;-24.77;354;-26.17;;WCDMA;;;;;;;;1.15;;;;;;;;;;;;
 08/11/2010 12:14:10.414;10.23362;36.83591;25;66402;1;866;2167.6;CELL_DCH;605;1;10001;-66.75;-15.91;13.14;;256;256;354;-1.87;-73.18;-0.82;354;-5.78;354;-6.05;354;-8.08;354;-9.63;24;HSUPA;2;0;0;2;6076.5;6.86;343;0;6.86;;;;;;;;;;;
 08/11/2010 12:14:11.416;10.23365;36.83585;24;66402;1;866;2167.6;CELL_DCH;605;1;10001;-70.33;-8.69;11.21;;256;256;354;-2.05;-70.86;-2.3;354;-6.07;354;-8.61;354;-8.86;354;-12.89;25;HSUPA;0;0;0;;6966.25;0;0;6.24;0;6.24;5.76;;;;;;;;;
 08/11/2010 12:14:12.433;10.23368;36.83579;25;66402;1;866;2167.6;CELL_DCH;605;1;10001;-63.33;-7.46;10.64;0;256;256;354;-2;-71.83;-3.49;354;-8.89;354;-8.92;354;-11.59;354;-15.03;23;HSUPA;0;0;0;;5174.69;0;0;2.18;0;2.18;1.25;;;;;;;;;
 08/11/2010 12:14:13.439;10.23371;36.83573;26;66402;1;866;2167.6;CELL_DCH;605;1;10001;-67.92;-9.29;11.36;;256;256;354;-2.22;-71.14;-2.35;354;-6.8;354;-9.01;354;-12.49;493;-12.67;23;HSUPA;1;0;0;2;5568.25;3.43;343;0;3.43;;0.14;;;;;;;;;
 08/11/2010 12:14:14.452;10.23374;36.83567;26;66402;1;866;2167.6;CELL_DCH;605;1;10001;-73;-11.14;9.22;0;256;256;354;-3.82;-74.25;-3.71;354;-9.38;493;-9.8;493;-10.99;354;-14.89;21;HSUPA;0;0;0;;3530.3;0;0;3.92;0;3.92;2.16;;0;0;3.16;0.66;4.51;2.01;4.73;2.19
 08/11/2010 12:14:15.474;10.23376;36.83561;26;66402;1;866;2167.6;CELL_DCH;605;1;10001;-67.83;-13.53;10.75;;256;256;354;-3.65;-75.15;-2.85;354;-10.65;493;-11.08;493;-11.32;354;-12.29;21;HSUPA;1;0;0;2;3774.43;3.43;343;3.94;3.43;3.94;4.03;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:16.486;10.23379;36.83554;28;66402;1;866;2167.6;CELL_DCH;605;1;10001;-69.33;-12.93;11.06;;256;256;354;-3.13;-72.81;-1.85;354;-8.21;354;-9.08;354;-9.21;354;-9.8;22;HSUPA;1;100;0;7;4418.12;26.43;2643.5;3.28;0;3.28;2.69;;0;0;0;2.46;0.48;3.1;0.54;3.19
 08/11/2010 12:14:17.496;10.23382;36.83548;28;66402;1;866;2167.6;CELL_DCH;605;1;10001;-62.75;-13.53;10.61;;256;256;354;-2.96;-69.38;-2.71;354;-8.5;354;-9.94;493;-11.18;493;-11.86;22;HSUPA;0;0;0;;4838.77;0;0;1.97;0;1.97;1.01;;0;0;0;1.13;0.48;1.77;0.54;1.85
 08/11/2010 12:14:18.500;10.23385;36.83541;29;66402;1;866;2167.6;CELL_DCH;605;1;10001;-58.25;-15.86;11;;256;;354;-2.89;-65.5;-3;354;-6.18;354;-8.03;493;-12.57;493;-17.85;21;HSUPA;0;0;0;;3861.93;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.32;0.32;0.36;0.35
 08/11/2010 12:14:19.500;10.23387;36.83533;30;66402;1;866;2167.6;CELL_DCH;605;1;10001;-62.33;-14.95;11.17;;256;;354;-2.4;-65.49;-1.58;354;-6.92;354;-10.45;354;-10.53;493;-11.08;24;HSUPA;0;0;0;;5894.96;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:20.500;10.2339;36.83526;30;66402;1;866;2167.6;CELL_DCH;605;1;10001;-67.67;-17.23;9.73;;256;;354;-2.8;-65.37;-2.66;354;-8.91;354;-9.12;354;-10.11;493;-10.96;21;HSUPA;0;0;0;;3616.43;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:21.500;10.23393;36.83519;31;66402;1;866;2167.6;CELL_DCH;605;1;10001;-68.67;-14.71;11.7;;256;;354;-1.62;-67.81;-1.09;354;-6.84;493;-8.78;354;-9.15;354;-10.38;22;HSUPA;0;0;0;;4963.88;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:22.500;10.23396;36.83511;31;66402;1;866;2167.6;CELL_DCH;605;1;10001;-68.08;-13.95;10.11;;256;;354;-2.77;-70.09;-1.62;354;-6.36;354;-7.6;493;-9.68;493;-10.54;23;HSUPA;0;0;0;;5375.37;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:23.500;10.234;36.83504;31;66402;1;866;2167.6;CELL_DCH;605;1;10001;-68;-13.01;11.81;;256;;354;-2.3;-68.97;0.28;354;-4.76;354;-6.62;354;-7.28;354;-9.31;23;HSUPA;0;0;0;;5658.84;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.54;0.54
 08/11/2010 12:14:24.500;10.23403;36.83496;31;66402;1;866;2167.6;CELL_DCH;605;1;10001;-70.75;-13.24;11.85;;256;256;354;-2.22;-70.35;-0.91;354;-5.36;354;-6.06;354;-9.51;354;-12.6;24;HSUPA;0;0;0;;6050.44;0;0;1.31;0;1.31;0.67;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:14:25.500;10.23406;36.83489;31;66402;1;866;2167.6;CELL_DCH;605;1;10001;-69.83;-12.08;11.1;;256;256;354;-2.86;-73.53;-0.44;354;-4.74;354;-5.72;354;-7.05;354;-11.51;25;HSUPA;1;0;0;2;6624.68;3.43;343;3.12;3.43;3.12;1.25;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:26.521;10.23409;36.83482;29;66402;1;866;2167.6;CELL_DCH;605;1;10001;-70.21;-10.78;11.19;0;256;256;354;-3.1;-73.31;-0.63;354;-5.5;354;-7.87;354;-8.93;493;-9.49;22;HSUPA;0;0;0;;4886.13;0;0;1.52;0;1.52;1.39;;;;;;;;;
 08/11/2010 12:14:27.535;10.23412;36.83476;27;66402;1;866;2167.6;CELL_DCH;605;1;10001;-69.92;-8.44;11.54;;256;256;354;-2.24;-71.88;0.01;354;-3.02;354;-4;493;-12.62;354;-16.01;24;HSUPA;0;0;0;;6449.25;0;0;0;0;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:14:28.555;10.23415;36.8347;25;66402;1;866;2167.6;CELL_DCH;605;1;10001;-70.08;-10.65;12.46;0;256;256;354;-2.78;-71.16;-0.59;354;-5.52;354;-8.61;493;-9.79;354;-11.11;25;HSUPA;0;0;0;;6517.45;0;0;4.37;0;4.37;2.02;;0;0;0;0;0.64;0.32;0.71;0.35
 08/11/2010 12:14:29.557;10.23419;36.83465;22;66402;1;866;2167.6;CELL_DCH;605;1;10001;-64.92;-15.62;13.54;;256;256;354;-2.92;-68.99;-0.39;354;-4.39;354;-7.07;493;-8.59;493;-11.37;24;HSUPA;0;0;0;;5588.6;0;0;1.97;0;1.97;0.82;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:30.561;10.23423;36.83461;22;66402;1;866;2167.6;CELL_DCH;605;1;10001;-61.08;-17.9;10.78;0;256;256;354;-2.01;-67.72;-0.68;493;-6.37;493;-7.24;493;-7.8;493;-8.54;23;HSUPA;0;0;0;;5226.46;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:31.571;10.23428;36.83458;18;66402;1;866;2167.6;CELL_DCH;605;1;10001;-72.67;-7.4;9.47;;256;256;493;-3.6;-74.27;-2.1;354;-8.64;354;-8.65;493;-8.98;493;-10.97;18;HSUPA;0;0;0;;2592.96;0;0;1.31;0;1.31;1.01;;0;0;0;0;0.32;0.32;0.36;0.35
 08/11/2010 12:14:32.574;10.23434;36.83457;18;66402;1;866;2167.6;CELL_DCH;605;1;10001;-74.33;-3.86;8.93;0;256;256;493;-4.67;-75.28;-5.46;493;-10.48;493;-11.27;354;-13.67;354;-14.86;15;HSUPA;0;0;0;;1766.17;0;0;3.12;0;3.12;2.02;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:33.581;10.23439;36.83457;20;66402;1;866;2167.6;CELL_DCH;605;1;10001;-74.33;-3.43;11.1;0;256;256;354;-3.88;-76.86;-1.21;354;-5.97;493;-9.59;354;-10.66;493;-11.66;15;HSUPA;0;0;0;;1688.72;0;0;4.13;0;4.13;2.06;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:34.583;10.23446;36.83458;22;66202;1;666;2167.6;CELL_FACH;605;1;10001;-72.83;0.25;11.1;;256;64;493;-4.52;-78.86;-11.52;493;-14.79;493;-16;493;-19.54;493;-29.98;15;WCDMA;0;0;0;;1688.72;0;0;1.74;0;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:14:35.585;10.23453;36.8346;24;66202;1;666;2167.6;CELL_FACH;605;1;10001;-75.33;-4;11.1;;256;64;493;-4.42;-79.64;-7.85;493;-10.76;493;-11.57;493;-21.23;493;-27.74;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.96;0.48;1.07;0.53
 08/11/2010 12:14:36.585;10.2346;36.83462;25;66202;1;666;2167.6;CELL_FACH;605;1;10001;-77.17;-4;11.1;97.44;256;64;493;-6.62;-81.24;-15.1;493;-17.42;493;-20.19;493;-24.91;;;;WCDMA;;;;;;;;2.02;;;;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:37.587;10.23467;36.83464;26;66202;1;666;2167.6;CELL_FACH;605;1;10001;-70.5;-4;11.1;;256;64;493;-6.58;-78.61;-14.05;493;-15.36;493;-21.9;493;-27.88;493;-30.1;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:14:38.596;10.23475;36.83466;26;66402;1;866;2167.6;CELL_FACH;605;1;10001;-68.25;-4;;14.29;;64;354;-4.4;-74.01;-7.52;354;-8.17;354;-16.05;;;;;;WCDMA;;;;;;;;2.35;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:14:39.606;10.23483;36.83469;27;66402;1;866;2167.6;CELL_FACH;605;1;10001;-60.25;-4;;;;64;354;-1.93;-65.17;-3.5;354;-4.1;354;-12.43;;;;;;WCDMA;;;;;;;;3.7;;3.7;2.02;;0;0;0;0;1.44;0.48;1.61;0.53
 08/11/2010 12:14:40.606;10.23491;36.83472;28;66402;1;866;2167.6;CELL_FACH;605;1;10001;-65.33;-4;;96.67;;64;354;-2.11;-63.35;-7.79;354;-10.05;354;-11.72;;;;;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:41.606;10.23498;36.83474;27;66402;1;866;2167.6;CELL_FACH;605;1;10001;-71.5;-4;;;;64;354;-2.83;-68.64;-6.4;354;-9.17;354;-9.95;354;-21.6;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:42.617;10.23506;36.83476;24;66402;1;866;2167.6;CELL_FACH;605;1;10001;-75.83;-4;;92.39;;64;354;-3.88;-75.29;-6.58;354;-7.54;354;-14.59;354;-20.88;354;-31.19;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:43.624;10.23513;36.83477;22;66402;1;866;2167.6;CELL_FACH;605;1;10001;-76.42;-4;;;;64;354;-6.26;-81.01;-6.73;354;-10.18;354;-10.63;354;-17.64;354;-19.38;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:44.626;10.2352;36.83479;21;66402;1;866;2167.6;CELL_FACH;605;1;10001;-76.58;-4;;100;;64;354;-4.34;-79.25;-5.59;354;-7.36;354;-10.52;354;-25.02;354;-30.89;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:45.627;10.23526;36.8348;20;66402;1;866;2167.6;CELL_FACH;605;1;10001;-71.17;-4;;;;64;354;-4.28;-77.48;-6.91;354;-8.83;354;-11.47;354;-31.69;354;-32.66;;WCDMA;;;;;;;;0;;;1.34;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:46.627;10.23532;36.83482;20;66402;1;866;2167.6;CELL_FACH;605;1;10001;-69.17;-4;;100;;64;354;-4.16;-75.75;-5.31;354;-7.45;354;-10.41;354;-17.84;354;-22.57;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:47.646;10.23537;36.83484;16;66402;1;866;2167.6;CELL_FACH;605;1;10001;-68.58;-4;;;;64;354;-3.07;-70.11;-5.31;354;-5.68;354;-16.85;354;-29.13;354;-29.76;;WCDMA;;;;;;;;0;;;1.34;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:48.646;10.2354;36.83486;10;66402;1;866;2167.6;CELL_FACH;605;1;10001;-70.33;-4;;100;;64;354;-2.85;-70.78;-7.21;354;-7.53;354;-20.78;354;-25.02;354;-27.74;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:14:49.654;10.23542;36.83487;8;66402;1;866;2167.6;CELL_FACH;605;1;10001;-70.58;-4;;;;64;354;-3.51;-73.17;-5.82;354;-8.01;354;-11.14;354;-16.53;354;-24.17;;WCDMA;;;;;;;;0;;;1.34;;0;0;0;0;0.48;0.48;0.54;0.53
